bv_id,page,tyc2_id,label,ra_deg,de_deg,x,y,z,vt_mag,bt_mag,bv_color,gl_deg,gb_deg,gx,gy,gz,hip,plx_mas,e_plx_mas,dist_pc,dist_ly,dist_ly_naive,dist_quality,px_ly,py_ly,pz_ly,gx_ly,gy_ly,gz_ly,uid,date,n_view,link,src_x,src_y,src_prox,cid,title,part,token_row
BV17e96YnEXf,1,TYC 4885-1566-1,17,142.35184188,-2.20517299,-0.791190173,0.610358544,-0.038478028,6.154,6.396,0.242,235.723594,33.233061,-0.471075769,-0.691182493,0.548045967,46529,7.76,0.46,128.697,419.754,420.305,good,-332.1053,256.2005,-16.1513,-197.736,-290.1267,230.0445,95977284,2025-03-03,49,//player.bilibili.com/player.html?isOutside=true&aid=114099312663392&bvid=BV17e96YnEXf&cid=28675147398&p=1,-0.7922057,0.610389,999,28675147398,【永夜Minus】梨花泽泽远山远,【永夜Minus】梨花泽泽远山远,4063
BV13T97Y6EFS,1,TYC 4763-1604-1,26,78.20053482,-6.05719039,0.203345277,0.973404333,-0.105521104,6.0,7.122,1.122,206.914184,-24.668033,-0.810311329,-0.411346661,-0.417360125,24294,6.95,0.35,143.649,468.519,469.29,good,95.2712,456.0587,-49.4387,-379.6465,-192.7238,-195.5413,474601742,2025-03-04,197,//player.bilibili.com/player.html?isOutside=true&aid=114101225263679&bvid=BV13T97Y6EFS&cid=28677770202&p=1,0.20304012,0.973462,999,28677770202,九九八十一 feat.星尘infinity【Synth V COVER】,studio_video_1741045889182.mp4,4064
BV1qE9nYfEVm,1,TYC 1698-1389-1,77,343.25944115,16.84119793,0.916547929,-0.275684917,0.289720073,6.016,7.345,1.329,86.364183,-37.484248,0.050320634,0.791923542,-0.608543291,112997,11.17,0.33,89.553,292.082,291.993,good,267.7071,-80.5226,84.622,14.6978,231.3066,-177.7445,513951493,2025-03-04,1851,//player.bilibili.com/player.html?isOutside=true&aid=114103423081827&bvid=BV1qE9nYfEVm&cid=28684650013&p=1,0.9167501,-0.27571493,999,28684650013,【星尘】假期宅【原创】,【星尘】假期宅【原创】,4065
BV16APxerEFM,1,TYC 5339-1784-1,10,79.99593041,-12.3155969,0.169720446,0.962132859,-0.213296347,5.266,5.143,-0.123,213.997312,-25.791412,-0.746475788,-0.503453315,-0.435096147,24873,9.78,0.37,102.266,333.548,333.493,good,56.6098,320.9171,-71.1445,-248.9852,-167.9256,-145.1253,6531436,2025-02-28,2996,//player.bilibili.com/player.html?isOutside=true&aid=114059198401743&bvid=BV16APxerEFM&cid=28557836854&p=1,0.16939008,0.9621899,999,28557836854,【星尘Infinity】沉默的羔羊（Cover：周深）【AC025·25V吧调音赛】【Synthesizer V Cover】,【星尘Infinity】沉默的羔羊（Cover：周深）【AC025·25V吧调音赛】【Synthesizer V Cover】,4066
BV19q9BY6E2E,1,TYC 6401-1355-1,77,347.3615175,-21.17248222,0.909902987,-0.204029179,-0.361176756,3.807,5.259,1.452,41.7602,-66.031566,0.303025177,0.270557245,-0.913769402,114341,12.05,0.22,83.001,270.712,270.669,good,246.3212,-55.2331,-97.7747,82.0324,73.243,-247.3679,423886341,2025-03-03,180,//player.bilibili.com/player.html?isOutside=true&aid=114098708808663&bvid=BV19q9BY6E2E&cid=28672591520&p=1,0.91010034,-0.20405495,999,28672591520,【星尘Infinity&默辰 Cover】《世间愿》-【古剑奇谭三同人曲】,【星尘Infinity&默辰 Cover】《世间愿》-【古剑奇谭三同人曲】,4067
BV1FT9rYZE84,1,TYC 7081-279-1,56,94.92064862,-34.39659387,-0.070777805,0.822105961,-0.564917951,5.736,5.648,-0.088,241.813837,-21.040126,-0.440846781,-0.82265275,-0.359021682,30069,8.0,0.24,124.966,407.584,407.695,good,-28.8479,335.0769,-230.2513,-179.6819,-335.2998,-146.3314,187408618,2025-03-03,20249,//player.bilibili.com/player.html?isOutside=true&aid=114099279105543&bvid=BV1FT9rYZE84&cid=29507782684&p=1,-0.07127881,0.822153,999,29507782684,【星尘原创】不善言辞,【星尘原创】不善言辞,4068
BV1xA9FYJEvJ,1,TYC 8136-1166-1,58,122.99986701,-46.64434982,-0.373906922,0.575769095,-0.727106294,5.793,6.464,0.671,262.440858,-6.959548,-0.130580247,-0.98400558,-0.121168548,40155,1.33,0.27,586.045,1911.422,2452.304,poor,-714.694,1100.5378,-1389.8071,-249.594,-1880.8501,-231.6043,94228211,2025-03-02,1836,//player.bilibili.com/player.html?isOutside=true&aid=114091226039208&bvid=BV1xA9FYJEvJ&cid=28649589342&p=1,-0.374624,0.5757983,999,28649589342,【星尘/原创初投稿/zeY_】审判   “留在每个灵魂都有归处的时候”,【星尘/原创初投稿/zeY_】《审判》“留在每个灵魂都有归处的时候”,4069
BV1v6XoY4Ehq,1,TYC 1296-389-1,21,81.52384244,16.70015824,0.14118085,0.947359688,0.287363165,6.216,6.124,-0.092,188.004544,-10.318185,-0.974242829,-0.136999688,-0.179114475,25410,5.57,0.6,176.974,577.213,585.559,good,81.4914,546.8279,165.8696,-562.3452,-79.0779,-103.3871,399170457,2025-03-01,4388,//player.bilibili.com/player.html?isOutside=true&aid=114088424250755&bvid=BV1v6XoY4Ehq&cid=30250174863&p=1,0.14083064,0.9474156,999,30250174863,【星尘Infinity】Die For You - Starset 【SynthesizerV Cover】字幕付,【星尘Infinity】Die For You - Starset 【SynthesizerV Cover】字幕付,4070
BV1uU9BYAEpo,1,TYC 1305-224-1,58,83.41182261,20.47421735,0.107484505,0.930643294,0.349785851,6.183,6.144,-0.039,185.755677,-6.782602,-0.987995285,-0.099584785,-0.118102442,26072,2.85,0.56,311.078,1014.602,1144.408,good,109.054,944.2325,354.8934,-1002.422,-101.0389,-119.827,382839354,2025-03-03,646,//player.bilibili.com/player.html?isOutside=true&aid=114098658351652&bvid=BV1uU9BYAEpo&cid=28672461281&p=1,0.10711038,0.9306979,999,28672461281,【星尘infinity】神仙说他也不懂【SYNTHESIZER V COVER】,【星尘infinity】神仙说他也不懂【SYNTHESIZER V COVER】,4071
BV1La9iYKEQn,1,TYC 306-269-1,99,200.54037007,5.15476469,-0.932637966,-0.349448232,0.089846296,5.889,6.024,0.135,322.714084,66.839147,0.312929294,-0.238266696,0.919404285,65241,15.17,0.33,65.944,215.081,215.001,good,-200.5924,-75.1596,19.3242,67.3051,-51.2466,197.7461,327601393,2025-03-03,247,//player.bilibili.com/player.html?isOutside=true&aid=114097735602847&bvid=BV1La9iYKEQn&cid=28669249012&p=1,-0.93375194,-0.34948695,999,28669249012,【星尘infinity】玛薇卡：灼火之心【Synthesizer V Cover】,【星尘infinity】玛薇卡：灼火之心【Synthesizer V Cover】,4072
BV1anX9YCEnr,1,TYC 103-2864-1,54,78.3814572,1.96766551,0.201276184,0.978932568,0.034335492,6.197,6.605,0.408,199.371824,-20.664031,-0.88269387,-0.310357749,-0.352887517,24349,4.71,0.85,201.601,657.534,692.476,good,132.3459,643.6814,22.5768,-580.4012,-204.0707,-232.0355,484003657,2025-03-01,281,//player.bilibili.com/player.html?isOutside=true&aid=114086377496007&bvid=BV1anX9YCEnr&cid=28635433676&p=1,0.2009691,0.97899055,999,28635433676,【星尘Infinity翻唱】花之塔,【星尘Infinity翻唱】花之塔,4073
BV1u49tYqE8Y,1,TYC 1871-2618-1,54,88.33186065,27.61226179,0.025794864,0.88572888,0.46348568,4.55,4.54,-0.01,182.008089,0.774586,-0.999294565,-0.035037392,0.013518656,27830,7.71,0.22,129.66,422.896,423.03,good,10.9085,374.5708,196.006,-422.5972,-14.8172,5.717,180668218,2025-03-02,10163,//player.bilibili.com/player.html?isOutside=true&aid=114092568216013&bvid=BV1u49tYqE8Y&cid=28659220678&p=1,0.02536261,0.8857802,999,28659220678,【星尘Infinity】嗵嗵【SynthV Cover】“神明神明张开嘴，让我知道我是谁”,【星尘Infinity】嗵嗵【SynthV Cover】“神明神明张开嘴，让我知道我是谁”,4074
BV1YK9MYJEjP,1,TYC 2424-1374-1,2,93.08384855,32.69338119,-0.045274388,0.840354482,0.540143106,5.972,7.948,1.976,179.579185,6.841617,-0.992852464,0.007292234,0.119125179,29451,3.5,0.58,265.961,867.448,931.875,good,-39.2732,728.964,468.5462,-861.2481,6.3256,103.3349,15607580,2025-03-02,4645,//player.bilibili.com/player.html?isOutside=true&aid=114079163226023&bvid=BV1YK9MYJEjP&cid=28612954186&p=1,-0.04575771,0.8404027,999,28612954186,【星尘原创】鈍色の言葉,【星尘原创】鈍色の言葉,4075
BV1ooXZYeED1,1,TYC 8155-3647-1,5,130.30472176,-47.31712261,-0.43852728,0.51700724,-0.735117228,4.779,4.914,0.135,265.873954,-3.274125,-0.071833414,-0.995780119,-0.057113172,42624,1.28,0.18,665.863,2171.753,2548.097,good,-952.3731,1122.8122,-1596.4934,-156.0045,-2162.5889,-124.0357,114419306,2025-03-02,2379,//player.bilibili.com/player.html?isOutside=true&aid=114089799977857&bvid=BV1ooXZYeED1&cid=28645458201&p=1,-0.43929046,0.51703227,999,28645458201,【星尘Infinity】歌唱动荡的青春,【星尘Infinity】歌唱动荡的青春,4076
BV1s698YiEyV,1,TYC 107-3085-1,80,78.6835399,5.15614866,0.195433809,0.97659047,0.089870353,5.65,7.269,1.619,196.615768,-18.785818,-0.907197302,-0.270719132,-0.322031376,24450,6.71,0.27,148.852,485.49,486.075,good,94.8811,474.1247,43.6311,-440.435,-131.4314,-156.3429,13367155,2025-03-02,591,//player.bilibili.com/player.html?isOutside=true&aid=114092920610024&bvid=BV1s698YiEyV&cid=28656078794&p=1,0.195122,0.97664845,999,28656078794,“居然2025年还有人在搞时之歌”【星尘infinity/从铮】末日派热舞【Synthesizer V cover】,“居然2025年还有人在搞时之歌”【星尘infinity/从铮】末日派热舞【Synthesizer V cover】,4077
BV1hjXQYBE2z,1,TYC 1451-519-1,93,197.44936223,16.84861404,-0.913031615,-0.286990856,0.289843955,6.083,7.813,1.73,326.323791,78.877467,0.160534925,-0.106967205,0.981216874,64226,4.85,0.6,201.059,655.768,672.487,good,-598.7366,-188.1993,190.0703,105.2736,-70.1456,643.4503,8151904,2025-03-01,647,//player.bilibili.com/player.html?isOutside=true&aid=114085588962179&bvid=BV1hjXQYBE2z&cid=28632548193&p=1,-0.91413176,-0.28702503,999,28632548193,【星尘】マシュマリー / MIMI【风湮】,【星尘】マシュマリー / MIMI【风湮】,4078
BV1TQPieUEa1,1,TYC 1301-1940-1,54,82.00671097,17.23913259,0.132810134,0.945797,0.296360429,5.957,7.904,1.947,187.79532,-9.638971,-0.976771763,-0.133719812,-0.167439349,25583,5.32,0.42,186.316,607.683,613.076,good,80.7065,574.7448,180.0932,-593.5676,-81.2593,-101.7501,442585387,2025-03-01,519,//player.bilibili.com/player.html?isOutside=true&aid=114064718042333&bvid=BV1TQPieUEa1&cid=28574026647&p=1,0.13245463,0.94585216,999,28574026647,【星尘infinity×岸晓】アンビバレンス（feat.Mai）（附舞萌手元）,【星尘infinity×岸晓】アンビバレンス（feat.Mai）（附舞萌手元）,4079
BV1tSPsenE4y,1,TYC 3012-2521-1,56,167.41041807,43.20773357,-0.711351423,0.15887008,0.684645493,6.088,7.947,1.859,168.298694,63.887865,-0.430982675,0.089262464,0.897934378,54537,5.95,0.5,166.808,544.056,548.162,good,-387.0153,86.4343,372.4858,-234.4789,48.5638,488.527,398660064,2025-02-24,257,//player.bilibili.com/player.html?isOutside=true&aid=114059080900512&bvid=BV1tSPsenE4y&cid=28557509608&p=1,-0.71230924,0.15886724,999,28557509608,【星尘】【原创】还没烂完,【星尘】【原创】还没烂完,4080
BV1gR9gYsExL,1,TYC 7081-1572-1,80,95.1509975,-34.14414635,-0.074305124,0.824285781,-0.561276848,5.49,5.282,-0.208,241.626084,-20.777059,-0.444318846,-0.822645441,-0.354732634,30143,1.68,0.22,531.667,1734.066,1941.407,good,-128.85,1429.3658,-973.291,-770.4781,-1426.5213,-615.1297,484003657,2025-02-28,199,//player.bilibili.com/player.html?isOutside=true&aid=114081679809706&bvid=BV1gR9gYsExL&cid=28622720230&p=1,-0.07480878,0.8243325,999,28622720230,【星尘Infinity翻唱】ただ君に晴れ,【星尘Infinity翻唱】ただ君に晴れ,4081
BV1hcPieXEuN,1,TYC 300-1264-1,43,200.42352201,2.08724077,-0.936517045,-0.348725284,0.036421167,5.693,5.748,0.055,320.350057,63.931047,0.338359659,-0.280412597,0.898265838,65198,14.77,0.82,67.862,221.335,220.824,good,-207.2842,-77.1852,8.0613,74.8909,-62.0652,198.8179,3493106924128835,2025-02-25,113,//player.bilibili.com/player.html?isOutside=true&aid=114065204577652&bvid=BV1hcPieXEuN&cid=28707852238&p=1,-0.937634,-0.34876353,999,28707852238,【星尘infinity翻唱】流星群,【星尘infinity翻唱】流星群,4082
BV15EA9e3EZB,1,TYC 8156-3114-1,75,133.46080728,-47.52076482,-0.464526457,0.49017984,-0.737522132,5.336,5.624,0.288,267.37309,-1.738465,-0.045811071,-0.998489356,-0.03033729,43671,12.94,0.5,77.346,252.269,252.053,good,-117.1856,123.6572,-186.054,-11.5567,-251.8879,-7.6532,474601742,2025-02-24,484,//player.bilibili.com/player.html?isOutside=true&aid=114055691902910&bvid=BV15EA9e3EZB&cid=28546240468&p=1,-0.46530873,0.4902035,999,28546240468,テレパシ（+Svp） feat.星尘【Synth V COVER】,studio_video_1740351687097.mp4,4083
BV1s3PeeME8t,1,TYC 8135-3065-1,3,119.46549938,-45.57766701,-0.344300931,0.609405744,-0.714199908,5.266,6.766,1.5,260.230298,-8.489849,-0.16782895,-0.974698718,-0.147634188,38917,11.21,0.39,89.244,291.076,290.951,good,-100.2177,177.3834,-207.8865,-48.851,-283.7114,-42.9728,77970683,2025-02-25,3315,//player.bilibili.com/player.html?isOutside=true&aid=114064533495494&bvid=BV1s3PeeME8t&cid=28572780375&p=1,-0.34499705,0.6094365,999,28572780375,｢星尘V4｣到深空更深处去｢2025Vocaloid吧调音赛 主榜作品｣｢VOCALOID COVER｣,｢星尘V4｣到深空更深处去｢2025Vocaloid吧调音赛 主榜作品｣｢VOCALOID COVER｣,4084
BV1VWwSetEb2,1,TYC 7243-437-1,3,181.48610507,-35.69392849,-0.811872189,-0.021062599,-0.583455153,6.212,6.12,-0.092,292.643764,26.267329,0.345244829,-0.827615075,0.442559935,59008,4.3,0.32,229.746,749.33,758.503,good,-608.3602,-15.7828,-437.2005,258.7023,-620.1568,331.6235,382441421,2025-02-17,786,//player.bilibili.com/player.html?isOutside=true&aid=114014520609754&bvid=BV1VWwSetEb2&cid=28427749645&p=1,-0.8129012,-0.021076858,999,28427749645,【自生贺】永夜minus - 时间的彼端（Synthesizer V COVER）（翻自:SIENA）,MP4_20250217_001945VLOG,4085
BV1GsPteNE4U,1,TYC 8136-4847-1,3,123.12824843,-46.26427578,-0.377823822,0.578956428,-0.722536237,6.021,5.905,-0.116,262.16704,-6.679619,-0.135360393,-0.983945026,-0.11631745,40183,3.12,0.44,300.632,980.53,1045.373,good,-370.4677,567.6844,-708.4687,-132.725,-964.788,-114.0528,390183124,2025-02-25,10872,//player.bilibili.com/player.html?isOutside=true&aid=114059802313136&bvid=BV1GsPteNE4U&cid=28560132245&p=1,-0.3785438,0.5789857,999,28560132245,【永夜Minus】《琉璃》|“一生奔赴一场大无畏梦境”【25V吧调音赛AC099】,【永夜Minus】《琉璃》|“一生奔赴一场大无畏梦境“【25V吧调音赛AC099】,4086
BV1c6ASe6EEt,1,TYC 5344-1536-1,84,80.87565849,-13.92735787,0.15391563,0.958320183,-0.240691518,5.194,4.964,-0.23,216.018703,-25.665688,-0.729023614,-0.530030338,-0.433119395,25202,1.98,0.32,442.605,1443.585,1647.254,good,222.1902,1383.4162,-347.4586,-1052.4072,-765.1436,-625.2445,15113680,2025-02-23,2779,//player.bilibili.com/player.html?isOutside=true&aid=114053846406336&bvid=BV1c6ASe6EEt&cid=28543028563&p=1,0.1535747,0.9583769,999,28543028563,【永夜Minus原创】熏风与少年,【永夜Minus原创】熏风与少年,4087
BV1fiNZewEd6,1,TYC 7655-2687-1,66,112.30762743,-43.30143311,-0.27624098,0.673289789,-0.685836556,3.418,5.239,1.821,255.735921,-11.911946,-0.241085654,-0.94830025,-0.206408195,36377,16.84,0.48,59.426,193.822,193.68,good,-53.5416,130.4984,-132.9302,-46.7277,-183.8015,-40.0065,440348680,2025-02-10,464,//player.bilibili.com/player.html?isOutside=true&aid=113978952913276&bvid=BV1fiNZewEd6&cid=28313846943&p=1,-0.2768888,0.6733204,999,28313846943,【永夜Minus】乐园游梦记【synthesizer V cover】,【永夜Minus】乐园游梦记【synthesizer V cover】,4088
BV1iP9GYTEME,1,TYC 4752-1610-1,80,78.82717194,-1.40906361,0.193710528,0.980750502,-0.02459032,6.2,6.615,0.415,202.763705,-21.934868,-0.855356181,-0.358921218,-0.373552358,24493,21.32,0.59,46.945,153.115,152.981,good,29.6599,150.1671,-3.7651,-130.9674,-54.956,-57.1963,13431502,2025-02-28,750,//player.bilibili.com/player.html?isOutside=true&aid=114080857722749&bvid=BV1iP9GYTEME&cid=28618854397&p=1,0.19339776,0.98080885,999,28618854397,【星尘Infinity】LAST STARDUST,【星尘Infinity】LAST STARDUST,4089
BV166PveTEyQ,1,TYC 1310-2697-1,15,84.41118306,21.14258917,0.090832998,0.928252095,0.360690193,2.931,2.759,-0.172,185.686334,-5.636026,-0.990268865,-0.098603425,-0.09820865,26451,7.33,0.82,135.581,442.207,444.961,good,40.167,410.4797,159.4998,-437.9039,-43.6031,-43.4286,180668218,2025-02-28,17971,//player.bilibili.com/player.html?isOutside=true&aid=114065506570095&bvid=BV166PveTEyQ&cid=28593095685&p=1,0.09044695,0.9283066,999,28593095685,【星尘Infinity】迷航【SynthV Cover】『平行四界Quadimension X-2』,【星尘Infinity】迷航【SynthV Cover】『平行四界Quadimension X-2』,4090
BV19UAmexECa,1,TYC 7099-2128-1,80,99.30765763,-36.99064002,-0.129183783,0.788217771,-0.601684548,5.716,5.596,-0.12,245.689688,-18.566029,-0.390253551,-0.863901219,-0.318397314,31637,2.85,0.48,318.946,1040.263,1144.408,good,-134.3851,819.9538,-625.9102,-405.9663,-898.6845,-331.2169,87591247,2025-02-23,8916,//player.bilibili.com/player.html?isOutside=true&aid=114052588111376&bvid=BV19UAmexECa&cid=28593947424&p=1,-0.12972677,0.7882621,999,28593947424,"""你不站街，就你清高""【星尘Infinity/永夜Minus原创】雨夜站街少女","""你不站街，就你清高""【星尘Infinity/永夜Minus原创】雨夜站街少女",4091
BV122PueTEge,1,TYC 1301-707-1,79,83.05313167,18.59423706,0.114635408,0.940842434,0.318863979,4.639,7.083,2.444,187.176384,-8.072563,-0.982334919,-0.123686425,-0.140427119,25945,1.82,0.26,487.665,1590.55,1792.068,good,182.3334,1496.4574,507.1692,-1562.4533,-196.7295,-223.3564,5283053,2025-02-22,630,//player.bilibili.com/player.html?isOutside=true&aid=114047689166874&bvid=BV122PueTEge&cid=28716171656&p=1,0.11426628,0.94089794,999,28716171656,【永夜Minus】ゲンチアナ/龙胆花,【永夜Minus】ゲンチアナ/龙胆花,4092
BV1VV9AYgESB,1,TYC 8135-4882-1,65,119.75750746,-45.21585176,-0.34963383,0.611546316,-0.709765657,5.941,5.79,-0.151,260.020676,-8.129391,-0.171551404,-0.974973637,-0.141409062,39014,3.32,0.24,295.949,965.257,982.399,good,-337.4866,590.2996,-685.1065,-165.5913,-941.1005,-136.4961,2577707,2025-02-28,6760,//player.bilibili.com/player.html?isOutside=true&aid=114075992392130&bvid=BV1VV9AYgESB&cid=28606006927&p=1,-0.35033405,0.6115781,999,28606006927,【永夜Minus原创】我们总会孤独地死去(いつかはみんな孤独に死ぬ),【永夜Minus原创】我们总会孤独地死去(いつかはみんな孤独に死ぬ),4093
BV1VG9cYAEMJ,1,TYC 4764-1639-1,84,79.40162482,-6.84440489,0.182612735,0.975935586,-0.119173492,3.556,3.438,-0.118,208.277147,-23.959942,-0.804779006,-0.432914874,-0.406097849,24674,6.6,0.15,151.453,493.974,494.176,good,90.2059,482.0868,-58.8686,-397.5399,-213.8487,-200.6018,79488060,2025-02-28,2235,//player.bilibili.com/player.html?isOutside=true&aid=114075170314324&bvid=BV1VG9cYAEMJ&cid=28602467572&p=1,0.18229139,0.97599375,999,28602467572,烟草_星尘Infinity,烟草_星尘Infinity,4094
BV1aSPheyEV4,1,TYC 891-624-1,44,199.193814,9.42415796,-0.931665342,-0.324327416,0.163741922,5.249,5.894,0.645,322.790197,71.312417,0.255181177,-0.193761876,0.947279738,64792,56.95,0.26,17.56,57.273,57.271,good,-53.3589,-18.5751,9.3779,14.6149,-11.0973,54.2532,1212348931,2025-02-24,26524,//player.bilibili.com/player.html?isOutside=true&aid=114061513591995&bvid=BV1aSPheyEV4&cid=28562886182&p=1,-0.9327765,-0.3243748,999,28562886182,【尘/洛/伊原创摇滚】一！二！三！四！,【尘/洛/伊原创摇滚】一！二！三！四！,4095
BV1PFN1euEEx,1,TYC 1296-2340-1,21,81.94003405,15.87404774,0.134862598,0.952363868,0.273523568,5.516,5.529,0.013,188.931172,-10.424178,-0.971570866,-0.152685538,-0.180934183,25555,7.69,0.33,129.944,423.821,424.131,good,57.1576,403.6319,115.9251,-411.7722,-64.7114,-76.6837,188659509,2025-02-09,161,//player.bilibili.com/player.html?isOutside=true&aid=113971856149438&bvid=BV1PFN1euEEx&cid=28291303370&p=1,0.13450801,0.9524199,999,28291303370,【海伊AI/星尘Infinity 翻调】HANABI烟火,final (2),4096
BV1wrPxe1EiP,1,TYC 7736-1512-1,86,164.99740876,-43.80711058,-0.697075421,0.186814586,-0.692232741,5.788,5.717,-0.071,282.534183,14.60645,0.210008055,-0.944617767,0.252178291,53762,10.69,0.34,93.571,305.189,305.104,good,-212.7396,57.0137,-211.2617,64.0921,-288.2868,76.962,355179246,2025-02-24,7368,//player.bilibili.com/player.html?isOutside=true&aid=114058711794017&bvid=BV1wrPxe1EiP&cid=28555675300&p=1,-0.69802314,0.18681395,999,28555675300,【AC135】【星尘Infinity】天星问|  “天地合而万物皆生”,【AC135】【星尘Infinity翻唱】天星问（short ver.)【2025哔哩哔哩拜年纪二创】,4097
BV1rq9AYXEio,1,TYC 1296-1198-1,98,81.80789401,15.257627,0.13747003,0.954907846,0.263159641,6.192,6.277,0.085,189.39232,-10.860956,-0.968921524,-0.160270487,-0.188426247,25502,7.67,0.37,130.256,424.839,425.236,good,58.4026,405.682,111.8005,-411.6356,-68.0891,-80.0508,497435007,2025-02-27,347,//player.bilibili.com/player.html?isOutside=true&aid=114075723891974&bvid=BV1rq9AYXEio&cid=28604827207&p=1,0.13711703,0.95496416,999,28604827207,【星尘Infinity】闇あがり【Cover】+ SVP【授权转载】,【Stardust(星尘) Infinity】闇あがり【カバー】+ SVP,4098
BV1oo9TYxEZq,1,TYC 7744-1536-1,83,173.4048719,-40.58662264,-0.754397772,0.087221795,-0.650596926,5.517,5.651,0.134,287.325879,19.91509,0.279996823,-0.897538242,0.34062719,56391,8.46,0.52,118.124,385.268,385.528,good,-290.6451,33.6037,-250.654,107.8737,-345.7925,131.2326,3546855916964352,2025-02-28,1968,//player.bilibili.com/player.html?isOutside=true&aid=114079599498899&bvid=BV1oo9TYxEZq&cid=28634974053&p=1,-0.7553856,0.08721304,999,28634974053,【星尘原创】春风调 | 东风烟火里且听您句吉言!,【星尘原创】春风调 | 东风烟火里且听您句吉言!,4099
BV11LKTeqEjN,1,TYC 5236-1610-1,77,339.43908361,-4.22805501,0.93375118,-0.350247245,-0.073726526,5.157,6.498,1.341,62.681717,-50.753083,0.29035029,0.562103208,-0.774426686,111710,15.25,0.21,65.584,213.905,213.873,good,199.7341,-74.9197,-15.7705,62.1074,120.2367,-165.6538,85726205,2025-02-14,701,//player.bilibili.com/player.html?isOutside=true&aid=114002994662430&bvid=BV11LKTeqEjN&cid=28393866454&p=1,0.9339669,-0.350281,999,28393866454,【星尘原创/丰川祥子生贺曲】残烬（丰川祥子个人向混剪）,【星尘原创/丰川祥子生贺曲】残烬（丰川祥子个人向混剪）,4100
BV1MHASeXERV,1,TYC 4745-1840-1,81,74.10078188,-5.17135532,0.27283102,0.957830347,-0.090134682,5.461,5.318,-0.143,203.932634,-27.875363,-0.807965991,-0.358591947,-0.467549755,22958,4.4,0.63,218.526,712.736,741.264,good,194.4565,682.6801,-64.2422,-575.8664,-255.5814,-333.2395,391558321,2025-02-23,466,//player.bilibili.com/player.html?isOutside=true&aid=114053779293804&bvid=BV1MHASeXERV&cid=28542961267&p=1,0.27257454,0.95788705,665,28542961267,【星尘inf】到此为止【AC024】,【星尘inf】到此为止【AC024】,4101
BV1bP9PYNE4k,1,TYC 4894-2528-1,17,142.99552229,-1.18466713,-0.798417779,0.601748785,-0.020674869,4.562,4.676,0.114,235.153784,34.342624,-0.47177286,-0.677625201,0.564140457,46776,6.3,0.72,156.918,511.799,517.709,good,-408.6293,307.9743,-10.5814,-241.4528,-346.8078,288.7264,484649915,2025-02-27,1131,//player.bilibili.com/player.html?isOutside=true&aid=114075438679646&bvid=BV1bP9PYNE4k&cid=28603647913&p=1,-0.79943764,0.6017797,999,28603647913,【星尘infinity】【中文vocaloid】《惊鹊》流行管弦改编（bootleg）,【星尘infinity】【中文vocaloid】《惊鹊》流行管弦改编（bootleg）,4102
BV1nJNkeZEUx,1,TYC 1862-835-1,4,85.83126319,23.20437262,0.066813444,0.916673587,0.394012054,6.208,6.128,-0.08,184.621617,-3.432927,-0.994959964,-0.080430412,-0.059880039,26964,3.94,0.58,241.572,787.902,827.808,good,52.6424,722.2485,310.4427,-783.9305,-63.3712,-47.1796,114419306,2025-02-27,720,//player.bilibili.com/player.html?isOutside=true&aid=113986754316292&bvid=BV1nJNkeZEUx&cid=28361296750&p=1,0.06641054,0.91672695,999,28361296750,【星尘Infinity】腐草为萤,【星尘Infinity】腐草为萤,4103
BV11MPoeBERf,1,TYC 6931-1018-1,89,314.1972145,-26.29637421,0.624987353,-0.642751117,-0.443014459,5.745,6.273,0.528,19.585169,-38.095493,0.741452041,0.26380295,-0.616973965,103389,45.52,0.38,21.971,71.659,71.651,good,44.7861,-46.059,-31.7461,53.1319,18.9039,-44.2119,188659509,2025-02-03,322,//player.bilibili.com/player.html?isOutside=true&aid=113940600194376&bvid=BV11MPoeBERf&cid=28203157968&p=1,0.62498,-0.6428114,999,28203157968,【星尘Infinity 翻调】尘降,【星尘Infinity 翻调】尘降,4104
BV1sqPje4E1Z,1,TYC 7633-2698-1,66,106.77949284,-40.89327154,-0.218228881,0.72374502,-0.654652046,5.757,5.583,-0.174,251.724319,-14.626546,-0.303426729,-0.918785632,-0.252517688,34339,4.2,0.2,236.83,772.437,776.563,good,-168.568,559.0473,-505.6773,-234.378,-709.7039,-195.054,311901,2025-02-26,1052,//player.bilibili.com/player.html?isOutside=true&aid=114070841724859&bvid=BV1sqPje4E1Z&cid=28592113091&p=1,-0.21883541,0.7237848,999,28592113091,DR.Deepseek / 星尘infinity原创-初投稿,DR.Deepseek / 星尘infinity-初投稿,4105
BV1pCPjepE6o,1,TYC 1301-818-1,68,83.38179718,18.54023466,0.109271191,0.941782649,0.317970517,5.659,5.632,-0.027,187.390093,-7.83764,-0.982429484,-0.127422571,-0.136366408,26064,2.1,0.32,424.832,1385.616,1553.126,good,151.4079,1304.9494,440.5851,-1361.2703,-176.5588,-188.9515,264277814,2025-02-26,518,//player.bilibili.com/player.html?isOutside=true&aid=114071043047790&bvid=BV1pCPjepE6o&cid=28660665740&p=1,0.10889828,0.94183815,999,28660665740,【星尘Infinity·原创】游乐园,【星尘Infinity·原创】游乐园,4106
